Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift
778,Promoter/in (Berater/in),,,"Liebst du den Kundenkontakt und möchtest für eine bekannte Marke (Nüsse/Snacks/Honig) eine Degustation durchführen? 
Magst du abwechslungsreiche und verantwortungsvolle Aufgaben?

Für folgenden Einsatz suchen wir noch Unterstützung:
Datum: 04.-05. + 07. Dez.
Ort/Zeit: CC Aligro Rapperswil, Mo 12.30-17.00 / Di+Do 08.00-17.00

Aufgaben:
Du bist zuständig für den Auf-/Abbau des Standes, führst gekonnt die Degustation durch, berätst die Kunden über das Produkt und machst auf das spezielle Preisangebot aufmerksam.
Anforderungsprofil

Damen / Herren
20-35 jung
pro aktiv, kommunikativ, freundliche Persönlichkeit
gepflegt und selbstbewusstes Auftreten
natürlich, bodenständig
zuverlässig, pflichtbewusst",Promotion / Event,Rapperswil-Jona,8645,509.2,25.46,4 Dec 2023,3
779,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Wir suchen dich als Unterstützung

Deine Aufgaben:
- Produktion von warmer und kalter Küche
- Anrichten während dem Mittagsservice
- Allgemeine Aufräum und Reinigungsaufgaben

Anforderungen
- Erfahrung als Koch
- Selbständige und zuverlässige Arbeitsweise
- Gute Deutschkenntnisse

Einsatzzeiten können +/- 1h variieren",Gastronomie / Hotel,Zürich,8005,255.75,33.0,5 Dec 2023,1
780,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","BUTS DE LA FONCTION 
• Vous préparez les mets de l’unité selon les normes d’entreprise.
• Vous assurez l’approvisionnement, la gestion des stocks et des commandes en fonction des indicateurs de performance .Vous garantissez une gestion optimale des stocks en veillant à suivre les directives sanitaires en vigueur.

PROFILS REQUIS / EXIGENCES 
• Formation de cuisinier avec CFC ou diplôme équivalent
• Expérience dans le domaine de l’alimentaire et de la restauration de min. 5 ans 
• Esprit d’équipe et capacité à échanger avec d’autres secteurs et/ou interlocuteurs
• Rigoureux-se, organisé-e dans le suivi et l’application des concepts
• Capacité à gérer son secteur d’activité en toute autonomie
 Maîtrise orale et écrite de la langue
• Connaissances des concepts « Style Marché »
• Maîtrise des logiciels IT de base

TACHES 
• Préparer les mets.
• Participation au développement de son unité en proposant des assortiments nécessaires en collaboration avec le/la cuisinier-ère référente.
• Utiliser, entretenir et soigner le matériel/machine mis à disposition.
• Appliquer les politiques et règlements de l’entreprise : hygiène, conditionnement, fraîcheur dans le respect de la loi. HACCP/DATA
• Faire preuve de disponibilité et de polyvalence en fonction des besoins de l'unité ou de la Coopérative Migros Genève.
• Exécuter toutes tâches ou activités jugées nécessaires par le/la responsable afin d'assurer le bon fonctionnement de son unité.",Gastronomie / Hotel,Genève,1205,249.73,29.38,5 Dec 2023,1
781,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Betreffend Arbeitszeiten sind wir flexibel je nach Eignung des Kandidaten: 07.00-16.00 oder 09.30-18.30 Uhr.

Auftrag/Ziel der Stelle 
Verantwortlich für die Vor- und Zubereitung von warmen und kalten Speisen und deren Verteilung.
Hauptaufgaben 
• Praktische Arbeiten in der in allen Bereichen.
• Selbständige Menügestaltung und deren Verteilung gemäss Richtlinien „Menügestaltung“
• Hygiene- und Verpflegungskonzept mitgestalten und mittragen
• Unterstützung des Leiters Verpflegung und der/des Tagesverantwortlichen
• Unterstützung bei der Lehrlingsbetreuung
• Umsetzung von Vorgaben und Zielen.
• Kennt das Leitbild und setzt dieses um.

Nebenaufgaben/Einzelaufgaben 
• Kontrolle und Überwachung der Essensausgabe und -verteilung
• Zubereitung und Kontrolle von Diätmenüs nach Vorgaben.
• Umsetzung von Hygienevorschriften
• Bestellwesen und dessen Kontrolle
• Überwachung der technischen Kücheneinrichtungen
• Sorgfältiger und korrekter Umgang mit Lebensmitteln und technischen Geräten.
• Ist besorgt für die Sauberkeit und Ordnung in der und den dazugehörigen Lagerräumen.
• Unterstützung bei der Lehrlingsausbildung.
• Teilnahme an Teamsitzungen.

 Anforderungsprofil
• Ausbildung als Koch
• Vertiefte Fachkenntnisse, mehrjährige Berufspraxis
• Sozialkompetenzen, insbesondere Team- und Kommunikationsfähigkeit
• Belastbare, flexible Persönlichkeit mit Organisationstalent
• Bereitschaft, an zwei Wochenenden im Monat und an Feiertagen zu arbeiten.
• Verständnis und Freude im Umgang mit betagten Menschen.",Gastronomie / Hotel,Wädenswil,8820,3360.0,35.0,5 Dec 2023,12
784,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Aktive Bedienung und Beratung von Kunden im Bereich Funktionsbekleidung und Sportschuhe
Sicherstellung einer sauberen, aufgefüllten und ordentlichen Lager- und/oder Verkaufsfläche 
Auffüllen von Ware auf der Verkaufsfläche

Profil:
Begeisterung für den Kontakt mit Kunden und Bereitschaft, eine ausgezeichnete Dienstleistung anzubieten (Gastgeberrolle)
Eine Leidenschaft für die unterschiedlichsten Sportarten und entsprechende Produkte-Kenntnisse
Kommunikative, aufgeschlossene Persönlichkeit
Zuverlässig, verantwortungsbewusst und teamfähig
Hohe Agilität
Gute Deutschkenntnisse, Englischkenntnisse von Vorteil",Detailhandel / Logistik,Zürich,8001,2059.0,29.0,5 Dec 2023,9
785,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Du bist eine aufgestellte und herzliche Persönlichkeit, welche aus Leidenschaft Gastgeber ist. Mit viel Freude und Engagement verwöhnst du unsere Gäste, behältst den Überblick und hast immer ein Lächeln im Gesicht. 

Dein Einsatz wird in der Gästebetreuung sein. Du begrüsst, betreust und verabschiedest unsere Gäste und sorgst mit deiner charmanten Art für einen unvergesslichen Aufenthalt. Zu deinen Aufgaben gehören die Gästebetreuung, eine saubere und aufgefüllte Station sowie eine super Teamarbeit. 

Das erwarten wir von Dir:

• Berufserfahrung als Commis de Rang in der gehobenen Gastronomie
• Gute mündliche und schriftliche Sprachenkenntnisse in Deutsch und Englisch, jede weitere Sprache von Vorteil
• Gute Produktekenntnisse (Wein, Spirituosen, Käse)
• Ein Verkaufsflair und gute organisatorische Fähigkeiten
• Gute Umgangsformen und Rhetorik, welche dem Niveau eines Erstklasshotels entsprechen

Die angegebene Einsatzzeit kann +/- um eine Stunde variieren, abhängig vom Gästevolumen.",Gastronomie / Hotel,Zürich,8001,208.0,32.0,5 Dec 2023,1
788,Promoter/in (Berater/in),,,"Depuis 2011, est une société offrant des solutions de marketing et event pour les entreprises, ainsi que des solutions éco-responsables aux particuliers et aux entreprises. Notre but est d’offrir des alternatives afin de limiter les impacts environnementaux grâce à des véhicules écologiques (Vélo-taxi, Vélo-Cargo et Tuktuk).

VOTRE MISSION: 
A Genève proposer des balades gratuites en vélo-taxi et faire la promotion d’un produit pour l'un de nos partenaire, en invitant le plus grand nombre de personnes à visiter leur succursale. 

OBLIGATOIRE 
Présentation soignée et être en possession d' un permis de conduire de la catégorie B ou A1 valable. 

VOTRE PROFIL :
Vous êtes communicatif(ve) et à l'aise dans le contact avec les personnes
Vous avez le flair pour la promotion de produits et services.
Vous possédez une bonne condition physique pour la conduite d’un vélo-taxi (avec assistance électrique)


IMPORTANT: 
1 heures de formation et d'introduction à la conduite du vélo-taxi aura lieu à Plainpalais et prévues avant l'évènement.
Se présenter avec le permis de conduire.",Promotion / Event,Genève,1204,756.0,27.0,6 Dec 2023,4
789,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bearbeiten von Kundenbestellungen und –reklamationen
Durführung von Degustationen
Kontrolle der Wareneingänge, Produkte und Daten
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Einhaltung und Durchsetzung der gesetzlichen und betrieblichen Hygienerichtlinie und Vorschriften (HACCP)

Profil:
Verkaufserfahrung im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Lebensmittel
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und Zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 09:00-20.00 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Luzern,6002,655.44,27.31,6 Dec 2023,4
792,Promoter/in (Berater/in),,,Für diesen Tag sind wir auf der Suche nach einer aufgestellten und kommunikativen Persönlichkeit die Freude an der Arbeit mit Kindern hat. Du wirst dort im Einkaufscenter den Samichlaus spielen und den Kindern Mandarinen verteilen.,Promotion / Event,La Tène,2074,702.0,26.0,6 Dec 2023,8
794,Empfangsmitarbeiter/in,,,"Liebe Cooplers
Wir, die Zauberglanz, suchen für den 6.12.23 einen männlichen Mitarbeiter als Schmutzli.
Wir haben folgende Aufgabe für Dich:
Du begleitest den Samichlaus. Der Samichlaus und Du/Sch verteilen Leckereien, interagieren mit den Kunden, besonders den Kindern, lassen sich Versli aufsagen, Liedli vorsingen und stehen für Fotos zur Verfügung. Die Kostüme kommen von Zauberglanz.
Du bringst Folgendes mit:
Du hast Freude an Kindern und bist liebevoll im Umgang mit Ihnen. Du bist spontan und kreativ, fühlst Dich in einer solchen verantwortungsvollen Rolle wohl und kannst Dich gut in diese hinein versetzen, um den gespannten Kindern überzeugende und schöne Momente zu schenken. Zuverlässigkeit, Verantwortungsbewusstsein, Selbständigkeit und Kreativität im Denken und Handeln sind uns wichtig.
In diesem Fall suchen wir, aufgrund der Tradition der Aufgabe, ausschliesslich männliche Mitarbeiter mit einer Mindestkörpergrösse von 175 cm.
Einwandfreie mündliche Kenntnisse der Schweizerdeutschen Sprache sind hier ein Must.
Wir freuen uns auf Deine Mitarbeit!",Gastronomie / Hotel,Weinfelden,8570,180.0,40.0,6 Dec 2023,1
796,Spülküchen-Mitarbeiter/in mit Erfahrung,,,"Sicherheitsschulung Roche muss vor einem Einsatz gemacht werden: [link hidden]
***********************
- Abwasch der gesamten gebrauchten Utensilien in der Küche und im Service im Restaurant sowie bei Caterings
- Zuständigkeit für die Hygiene beim und rund um das Office
- Arbeiten an diversen Posten in der Küche (Beilagen, Vorspeisen, etc.)
- Bereitschaft zu Sondereinsätzen ausserhalb der normalen Arbeitszeiten
- Depot für Garderobenschliessfach CHF 1.- (bitte selber mitnehmen)
- Keine kostenlose Parkmöglichkeit vorhanden (Anreise mit ÖV empfohlen)
- Einsatzzeiten können variieren!",Gastronomie / Hotel,Basel,4058,650.0,26.0,6 Dec 2023,5
797,Empfangsmitarbeiter/in,,,"Arbeiten Sie gerne im Team und besitzen Sie eine Leidenschaft für das Schwimmen? Dann haben wir die perfekte Stelle für Sie! Das sucht einen Badmeister für das Hallenbad .

Als Badmeister sind Sie für die Wasseraufsicht verantwortlich und sorgen dafür, dass die Gäste eine sichere und angenehme Umgebung genießen können. Neben der Wasseraufsicht werden Sie auch die Kasse führen und sich um die Reinigung des Bades kümmern.

Um für diese Position qualifiziert zu sein, müssen Sie über das Modul Pool-Zertifikat und eine gültige AED-Schulung verfügen. Wir suchen nach jemandem, der zuverlässig, aufmerksam und teamorientiert ist.

Das bietet Ihnen die Möglichkeit, in einem angenehmen und teamorientierten Arbeitsumfeld zu arbeiten. Sie haben die Chance, Teil unseres engagierten Teams zu werden und einen wichtigen Beitrag zur Sicherheit und zum Wohlbefinden unserer Badegäste zu leisten.

Wenn Sie über die erforderlichen Qualifikationen verfügen und Teil eines dynamischen Teams werden möchten, bewerben Sie sich jetzt für die Stelle als Badmeister im Hallenbad !",Gastronomie / Hotel,Meggen,6045,2806.97,25.46,6 Dec 2023,17
799,Service Gastronomie,Ungelernt mit >20 Monaten Erfahrung,Personen ohne eidgenössisches Fähigkeitszeugnis (EFZ) als Spezialist für Gastronomie mit mehr als 20 Monaten Erfahrung oder Personen mit eidgenössischem Berufsattest (EBA) und weniger als drei Jahren Berufserfahrung im Referenzsektor.,"Wir suchen erfahrene Kellner/Innen für Bankettservice in wunderschönen altehrwürdigen Räumlichkeiten mitten im Herzen von Bern 
Deine Aufgaben: 
Aperoservice mit Wein und Häppli, eigene Station mit ca. 20 Personen, Mineral- und Weinservice, Tellerservice Lawine

Deine Schlüsselkompetenzen: 
Erfahrung im Gastgewerbe, Freundlichkeit und Aufgeschlossenheit, starke Kundenorientierung, Spass am Kellnern",Gastronomie / Hotel,Bern,3011,117.0,26.0,6 Dec 2023,1
800,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Die Gastronomie der der Universität Zürich sucht für diverse Caterings wie auch für die Tagesproduktion tatkräftige Unterstützung.
Erstellen der Mise en place, produktion des frischen, internationalen, teilweise veganen und trendigen Angebots
Mitarbeit während des Caterings, Unterstützung bei Aufräum- und Reinigungsaufgaben",Gastronomie / Hotel,Zürich,8057,480.0,30.0,7 Dec 2023,2
801,Logistiker/in,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Logistiker/in, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","""Aufgaben:
Unterstützung des Teams bei den täglichen Aufgaben
Überwachung und Steuerung der Anlagen und Ausführen von Reparaturarbeiten
Annehmen der Ware und Sicherstellen der hausinternen Logistik
Abfallbewirtschaftung und Einhaltung von Ordnung und Sauberkeit
Unterstützen bei der Öffnung und Schliessung der Filiale
Post- / Botengänge

Profil:
Handwerklich und technisch begabt
Körperlich fit, kräftig und sehr belastbar
einwandfreie Umgangsformen und gepflegtes Erscheinungsbild
Sehr zuverlässig, flexibel (Einsätze möglich von Montag bis Samstag) und Eigeninitiative
Sehr gute Deutschkenntnisse; weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 10:00-20.30 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Promotion / Event,Wallisellen,8304,16030.07,31.37,7 Dec 2023,73
802,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Bankett-Service / Tellerservice 
Apero-Service incl. Aufräumarbeiten
Weinservice
Aufräumarbeiten nach dem Event
Einhaltung der HACCP-Richtlinen & Arbeitssicherheit",Gastronomie / Hotel,Gossau,9200,280.0,32.0,7 Dec 2023,2
