Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift
844,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Du bist eine aufgestellte und herzliche Persönlichkeit, welche aus Leidenschaft Gastgeber ist. Mit viel Freude und Engagement verwöhnst du unsere Gäste, behältst den Überblick und hast immer ein Lächeln im Gesicht. 

Dein Einsatz wird in der Gästebetreuung sein. Du begrüsst, betreust und verabschiedest unsere Gäste und sorgst mit deiner charmanten Art für einen unvergesslichen Aufenthalt. Zu deinen Aufgaben gehören die Gästebetreuung, eine saubere und aufgefüllte Station sowie eine super Teamarbeit. 

Das erwarten wir von Dir:

• Berufserfahrung als Commis de Rang in der gehobenen Gastronomie
• Gute mündliche und schriftliche Sprachenkenntnisse in Deutsch und Englisch, jede weitere Sprache von Vorteil
• Gute Produktekenntnisse (Wein, Spirituosen, Käse)
• Ein Verkaufsflair und gute organisatorische Fähigkeiten
• Gute Umgangsformen und Rhetorik, welche dem Niveau eines Erstklasshotels entsprechen

Die angegebene Einsatzzeit kann +/- um eine Stunde variieren, abhängig vom Gästevolumen.",Gastronomie / Hotel,Zürich,8001,224.0,32.0,12 Dec 2023,1
845,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Herzlich Willkommen im Zürich. Mitten im trendigen Kreis 4 liegt unser in 2018 renoviertes 4-Sterne . Mit seinen 365 Zimmern ist es auf den Business Gast ausgerichtet - getreu unserem Service Standard ""Dare to Connect"" machen wir Geschäftsreisen besser. Wir bieten ein Paket der Sicherheit, des Wohlbefindens und achten auf die Gesundheit unserer nationalen und internationalen Gäste.

Für unsere Anlässe und Veranstaltungen brauchen wir Ihre Hilfe.

Ihre Aufgaben in der Küche:
• Gemeinsames Aufbauen des Frühstücksbuffet zusammen mit den Servicemitarbeitern
• Einhalten des Standards  
• Zubereiten der Eierspeisen, Pan Cakes, Speck, Würstchen, usw. (laut Buffetplan) an der Live Station vor dem Gast 
• Warmstellen des warmen Buffets 
• Frühstücksservice für 300-450 Personen
• Auffüllen und Sauberhalten der Buffets
• Betreuung der Gäste (alles laut Angebotsliste Standard)
• Abbau des Frühstücksbuffets (was können wir wiederverwenden)
• Alles auf Rollis in die Produktion bringen und in den Frigo stellen
• Reinigen des Hot Points und Mithilfe beim Aufbau des Mittagsbuffets
• Erstellen des Buffets für den nächsten Morgen: Käseplatten, Fleischplatten, Fischplatten, 
Früchteplatten, usw.
• Erstellen der Gruppenfrühstücksplatten laut Bankettbestellung
• Alle Frühstücksplatten und Schüsseln mit Folie abdecken und datumieren
• Reinigen der Arbeitsfläche in der kalten Küche
• Reinigung und Desinfektion der Aufschnittmaschine
• Abmelden beim Chef im Dienst
• Reinigungsplan einhalten
• Hygienischer und verantwortungsvollen Umgang mit Lebensmitteln",Gastronomie / Hotel,Zürich,8040,1426.25,35.0,13 Dec 2023,5
846,KV - Administration,Administrationsausbildung (mit Kurszertifikat),Die Ausbildungsnachweise (Zertifikate / Diplome) müssen auf dem Coople-Account hinterlegt sein.,"Wir haben soeben unser ERP-System auf die neueste Version gebracht mit Microsofts Dynamics Business Central 365 und benötigen Deine Unterstützung fürs Accounting. Mit Deiner gewissenhaften Art, exaktem Arbeiten und einem guten Auge fürs Detail bist Du genau richtig bei uns. Du bist verantwortlich für die Kontierung und Erfassung von Lieferantenrechnungen und stellst den reibungslosen Ablauf des Kreditorenworkflows sicher. Die Lieferantenstammdatenpflege und diverse administrative Arbeiten fallen ebenfalls in Deinem Verantwortungsbereich. Im Debitorenworkflow bist Du verantwortlich für die Erstellung der Mahnläufe und die Verbuchung der eingehenden Zahlungen. Du triffst Abklärungen mit Kunden und Lieferanten und erledigst allgemeine ad hoc Aufgaben in der FiBu. 

Eine abgeschlossene kaufmännische Ausbildung, idealerweise mit einer Zusatzausbildung in Rechnungswesen/Controlling und erste Erfahrung in der Kreditorenbuchhaltung und im Mahnwesen sind eine gute Voraussetzung Du bringst stilsicheres Deutsch und Englisch, sowie verständnissicheres Französisch und/oder Italienisch mit (zumindest aber kannst Du E-Mails mit Deepl erstellen und beantworten). 

Agilität, positiver Mindset, Verantwortungsbewusstsein, Flexibilität und Empathie sind nur einige Eigenschaften die supergut in unser Team passen. Je nachdem wie rasch Du Dich einarbeitest kann ein Teil der Arbeit remote ausgeführt werden.",Kaufmännische Berufe,Obfelden,8912,2994.81,32.03,13 Dec 2023,11
847,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.",Während dem Biathlon Weltcup unterstützt du im VIP Zelt die Küchencrew bei den Vorbereitungen und beim Schicken der Speisen sowie in der Nachbereitung.,Gastronomie / Hotel,Lantsch/Lenz,7083,1312.5,30.0,13 Dec 2023,5
848,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Votre mission
Le poste de conseiller de ventes/ entretien des entrepôts et des marchandises chez implique beaucoup de responsabilités - et beaucoup de plaisir. Votre cahier des charges:
• Réception et traitement des livraisons 
• Déballage ou emballage de la marchandise selon directives 
• Etiquetage, mise en œuvre de réductions ou d'autres changements de prix 
• Conformité avec routines, règlements et lignes directrices du magasin
• Maintenir un bon travail d'équipe

Votre profil
Comme tout le monde chez , vous devez faire preuve d'esprit d'équipe, passionné de la vente, ouvert et extrêmement motivé. Vous devez également posséder qualités suivantes:
• Très bon niveau de français 
• Personne ouverte et communicative 
• Bonnes capacités d'empathie 
• Présentation soignée 
• Rapidité 
• Bonne résistance au stress 
• Bonne capacité d'écoute
• Bonne connaissance et passion pour la mode
• Ponctualité 

Code vestimentaire 
• Bien soigné, vêtements sans logo, sobre
• L'utilisation du téléphone portable n'est pas autorisée durant le travail",Detailhandel / Logistik,La Chaux-de-Fonds,2300,90.45,24.12,13 Dec 2023,1
849,Spülküchen-Mitarbeiter/in mit Erfahrung,,,"Wir suchen dich als Unterstützung!

Deine Aufgaben:
Geschirrwagen austauschen, abräumen und reinigen
Spülküche bedienen
Hohes Arbeitsvolumen 
Körperliche Fitness ist wichtig

ACHTUNG!!!!
Arbeitszeiten können variieren zwischen ca. 08.00 und 15.00, immer ca. 4 -5 Stunden
Einsatzzeit erfolgt nach Absprache!

Einsatz kann bei gegenseitigem Einverständnis verlängert werden

Einsatzzeiten können +/- 1h variieren.

Wir freuen uns auf deine Bewerbung.",Gastronomie / Hotel,Emmen,6032,416.0,26.0,13 Dec 2023,4
850,Koch/Köchin,Ungelernt mit >20 Monaten Erfahrung,Personen ohne eidgenössisches Fähigkeitszeugnis (EFZ) als Koch mit mehr als 20 Monaten Erfahrung oder Personen mit eidgenössischem Berufsausbildungszertifikat (EBA) und weniger als drei Jahren Berufserfahrung.,"Zubereitung der Gerichte, Mise en place arbeiten, Unterstützung der Küchenmanschaft. 
Der Einsatz kann +|- 30 Min. variieren.",Gastronomie / Hotel,St. Gallen,9000,148.5,27.0,13 Dec 2023,1
851,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"Wir suchen eine engagierte und serviceorientierte Person, die als Office-Mitarbeiter für Reinigung und Abwasch in unserem Unternehmen tätig sein wird.

Aufgaben und Verantwortlichkeiten:
• Geschirrspülen im Office 
• Gewährleistung von Sauberkeit und Hygiene im Gastraum
• Teilweise Mithilfe bei der Pflege der Verkaufsbuffets und Sicherstellung der korrekten Warenpräsentation
• Teilweise Mithilfe in der Produktion (kalte Küche)",Gastronomie / Hotel,Schwyz,6423,126.0,28.0,13 Dec 2023,1
852,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Die Arbeitszeit (deine gebuchte Startzeit) beginnt dann, wenn du umgezogen an deinem Einsatzort bist und deine Arbeit aufnimmst.

Die Einsatzzeiten können noch angepasst werden.

Das machst du 

- Produktion von warmen und kalten Speisen
 - Front Cooking
- Mise-en-place-Arbeiten
 -Produktion und Betreuung der Speisen bei Veranstaltungen
 - Einhaltung und Umsetzung der ISO- und HACCP-Richtlinien

Das bringst du mit

 -Abgeschlossene Ausbildung als Koch oder mindestens 2 Jahre Berufserfahrung
 Mindestens drei Jahre Erfahrung als Koch

 Deutschniveau C1-C2: kompetente Sprachverwendung, Englischkenntnisse von Vorteil
 Leidenschaft für den Kochberuf und Freude am Gästekontakt

Ausserhalb dieser Zeiten die Küche für die Türöffnung anrufen: +4176 344 93 75

Es stehen kostenlose Parkplätze zur Verfügung. Bitte vor Ort nach einem Ausfahrticket fragen. 

Ende des Einsatzes ist variabel +/- 2 Stunde (abhängig von der Veranstaltung)
Erscheinungsbild:  

Damen: keine Farbig oder schwarz lackierte Fingernägel, lange Haare werden mit einem schwarzen Haargummi zusammengebunden, dezentes Make Up 

Herren: glatte Rasur oder eine gepflegte kurze Bartfrisur (ohne Muster), keine Ringe (Ausnahme: Ehering), keine Ohrringe, keine Piercings.",Gastronomie / Hotel,Spreitenbach,8957,656.25,35.0,13 Dec 2023,2
853,Logistiker/in,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit (z.B. Be-/Entladen von Lastwagen, Einpacken und Rüsten von Sendungen). Handwerkliches Geschick von Vorteil.","Hallo Zusammen 

Schön, dass Du Dich für unseren Einsatz interessierst.
Wir sind immer auf der Suche nach dynamischen Mitarbeitenden, welche uns bei unseren Veranstaltungen tatkräftig und mit viel Leidenschaft unterstützen.

Spezifischer Einsatz:
- Mithilfe beim laden & entladen der Lieferwagen/LKW
- Mithilfe in der Logistik am Anlass vor Ort

Anforderungen:
- Anpacken und schwer tragen können (Harasse mit Getränke etc.)

Das Einsatzende kann etwas variieren. Wir erwarten von den Mitarbeitenden deswegen eine gewisse Flexibilität was das anbetrifft. Ich bitte dich mind. 10 Minuten vor Schichtbeginn am Einsatzort zu sein.

Bevorzugt werden Mitarbeitende welche an allen Tagen einsetzbar sind.

Wir freuen uns auf Dich, also schnell bewerben! ツ",Promotion / Event,Bussnang,9565,196.0,24.5,13 Dec 2023,1
854,Lastwagenfahrer/in (ab 3.5T),,,"Hallo Zusammen

Schön, dass Du Dich für unseren Einsatz interessierst. 
Wir sind immer auf der Suche nach dynamischen Mitarbeitern mit einer aufgeschlossenen Persönlichkeit, welche uns tatkräftig und mit viel Leidenschaft unterstützen.

Spezifischer Einsatz:
- LKW Laden
- LKW Fahren ;) 
- Diverse Transporte von Gossau nach Bussnang und zurück
- Diverse Logistikarbeiten (LKW laden & entladen, Auf-& Abbau, schweres tragen, etc.)

Anforderungen: 
- Kategorie C muss vorhanden sein!

Das Einsatzende kann etwas variieren. Wir erwarten von den Mitarbeitenden diesbezüglich auch eine gewisse Flexibilität. 
Ich bitte dich mind. 10 Minuten vor Schichtbeginn am Einsatzort zu sein.

Bevorzugt werden Mitarbeitende welche an allen Tagen einsetzbar sind.

Wir freuen uns auf Dich, also schnell bewerben! ツ",Promotion / Event,Gossau,9200,240.0,30.0,13 Dec 2023,1
855,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"Hallo Zusammen

Schön, dass Du Dich für unseren Einsatz interessierst. 
Wir sind immer auf der Suche nach dynamischen Mitarbeitenden, welche uns bei unseren Veranstaltungen tatkräftig und mit viel Leidenschaft unterstützen.

Spezifischer Einsatz:
- Getränke- und Speiseservice 
- Gästebetreuung 
 - Allgemeine Aufräumarbeiten 

Anforderungen: 
Die wunderbare Welt der Gastronomie sollte Dir nicht unbekannt sein und Höflichkeit Deine zweite Muttersprache. Zudem legen wir viel Wert auf eine aufrechte Körperhaltung, ein gepflegtes Auftreten und persönliche Hygiene. Dazu gehören ein ordentlicher Haarschnitt, lange Haare werden zusammengebunden, dezentes Make up und Parfum, eine saubere Rasur, gepflegte und saubere Fingernägel sowie unauffälliger Schmuck (kein Muss ;)).

Das Einsatzende kann etwas variieren. Wir erwarten von den Mitarbeitenden deswegen eine gewisse Flexibilität was das anbetrifft. Ich bitte dich mind. 10 Minuten vor Schichtbeginn am Einsatzort zu sein.

Wir freuen uns auf Dich, also schnell bewerben! ツ",Gastronomie / Hotel,Bussnang,9565,140.88,24.5,13 Dec 2023,1
856,Promoter/in (Berater/in),,,"Depuis 2011, est une société offrant des solutions de marketing et event pour les entreprises, ainsi que des solutions éco-responsables aux particuliers et aux entreprises. Notre but est d’offrir des alternatives afin de limiter les impacts environnementaux grâce à des véhicules écologiques (Vélo-taxi, Vélo-Cargo et Tuktuk).

VOTRE MISSION: 
A Genève proposer des balades gratuites en vélo-taxi et faire la promotion d’un produit pour l'un de nos partenaire, en invitant le plus grand nombre de personnes à visiter leur succursale. 

OBLIGATOIRE 
Présentation soignée et être en possession d' un permis de conduire de la catégorie B ou A1 valable. 

VOTRE PROFIL :
Vous êtes communicatif(ve) et à l'aise dans le contact avec les personnes
Vous avez le flair pour la promotion de produits et services.
Vous possédez une bonne condition physique pour la conduite d’un vélo-taxi (avec assistance électrique)


IMPORTANT: 
1 heures de formation et d'introduction à la conduite du vélo-taxi aura lieu à Plainpalais et prévues avant l'évènement.
Se présenter avec le permis de conduire.",Promotion / Event,Genève,1204,486.0,27.0,13 Dec 2023,4
857,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","""Wir suchen Köche/Köchinnen für unsere in der "". 

Profil: 
- Kochen aus Leidenschaft in der kalten und warmen Küche
- Erfahrung in der Gastronomie
- Deutschkenntnisse
- Selbständig, teamfähig und belastbar
- Aufgestellt

Aufgaben:
- eigenständiges Arbeiten in der Küche
- Fertigstellen und selbständiges Produzieren der Speisen
- Mise en place und Rüstarbeiten
- Sicherstellung der Konstanz & Qualität der Speisen bei Kochprozessen
- Mitverantwortung bei der Umsetzung & Überwachung des Hygienekonzeptes

Wichtig
- Je nach Gästeaufkommen können die Einsatz- und Pausenzeiten variieren.""",Gastronomie / Hotel,Adliswil,8134,240.0,32.0,13 Dec 2023,1
858,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Hallo Zusammen

Schön, dass Du Dich für unseren Einsatz interessierst. 
Wir sind immer auf der Suche nach dynamischen Mitarbeitenden, welche uns bei unseren Veranstaltungen tatkräftig und mit viel Leidenschaft unterstützen.

Spezifischer Einsatz:
- Vorbereiten und Anrichten der Speisen (vor Ort am Anlass)
- Allgemeine Aufräum – und Reinigungsarbeiten

Anforderungen:
Auf eine aufrechte Körperhaltung, ein gepflegtes Auftreten und persönliche Hygiene legen wir viel Wert. Dazu gehören ein ordentlicher Haarschnitt, Haare werden zusammengebunden, dezentes Make up und Parfum, eine saubere Rasur, gepflegte und saubere Fingernägel sowie unauffälliger Schmuck.

Wir freuen uns auf Dich, also schnell bewerben! ツ",Gastronomie / Hotel,Bussnang,9565,124.0,31.0,13 Dec 2023,1
859,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"""Wir suchen Servicemitarbeitende für unser Personalrestaurant""

Profil
- Erfahrung in der Gemeinschaftsgastronomie am Buffet
- Freundliche und aufgeschlossene Persönlichkeit 
- Kunden- und Dienstleistungsorientiert
- Spass an der Arbeit und Durchhaltevermögen

Aufgaben
- Professionelles Vorbereiten des mise en place 
- anrichte der Teller vor dem Gast
- Unterstützung der Küchencrew 
- Unterstützung im Office
- Diverse Aufräum- und Reinigungsarbeiten 

Wichtig
- Je nach Gästeaufkommen können die Einsatz- und Pausenzeiten variere",Gastronomie / Hotel,Adliswil,8134,364.0,28.0,13 Dec 2023,2
860,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"Für die SWISS Business Class Lounge im Terminal A am Flughafen suchen wir eine/n engagierte/n Servicefachmitarbeiter/in zur Unterstützung der Buffetpflege sowie Abräumen der Tische.
ZWINGEND AUSWEISDOKUMENT ZUM EINSATZ MITBRINGEN.

Bei Anfahrt mit dem Auto kann nach erfolgter Anstellung eine Parkkarte bei Coople (mailto: [link hidden]) beantragt werden. Die aufladbare Parkkarte ist anschliessend nach 2 Arbeitstagen (Mo-Fr) auf dem Ausweisbüro des Flughafen Zürichs abholbereit.


Uniform:
Schwarze klassische Arbeitsschuhe, Schwarzes langärmeliges Shirt ( ohne aufdrucke )und schwarze Bundfaltenhosen durch den Arbeitnehmer mitzubringen.
Keine sichtbaren Tattoos und Piercing",Gastronomie / Hotel,Zürich,8060,168.56,24.08,13 Dec 2023,1
