Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift
665,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bearbeiten von Kundenbestellungen und –reklamationen
Durführung von Degustationen
Kontrolle der Wareneingänge, Produkte und Daten
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Einhaltung und Durchsetzung der gesetzlichen und betrieblichen Hygienerichtlinie und Vorschriften (HACCP)

Profil:
Verkaufserfahrung im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Lebensmittel
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 10:00-20.30 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Zürich,8001,4250.4,27.6,1 Dec 2023,28
666,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","-Produktion von warmen und kalten Gerichten & Front Cooking
-Allgemeine Reinigungsarbeiten
-Ende des Einsatzes ist variabel
- am Wochenende bitte nur Coopler melden welche unseren Betrieb kennen (BAZ schicken)",Gastronomie / Hotel,Windisch,5210,6781.5,33.0,1 Dec 2023,24
667,Verkaufsmitarbeiter/in / Detailhandel,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Verkaufsmitarbeiter/in, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit..","Aufgaben:
Unterstützung bei verschiedenen Kochaufgaben in der kalten Küche
Bei Bedarf Reinigen von Gastrogeschirr sowie Erledigen diverser Abwasch- und Reinigungsarbeiten in der Produktionsküche
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bearbeiten von Kundenbestellungen und –reklamationen
Durführung von Degustationen
Kontrolle der Wareneingänge, Produkte und Daten
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Einhaltung und Durchsetzung der gesetzlichen und betrieblichen Hygienerichtlinie und Vorschriften (HACCP)

Profil:
Verkaufserfahrung im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Lebensmittel
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 10:00-20.30 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Luzern,6002,4468.32,31.03,1 Dec 2023,18
668,Pflegehelfer/in SRK,mit Zertifikat und >20 Monaten Erfahrung,Das Zertifikat des Pflegehelferkurses muss auf dem Coople-Account hinterlegt sein. Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit (20 Monate bei 100%-Beschäftigung) muss im CV aufgeführt sein.,"Suchen Sie eine herausfordernde Stelle im Pflegebereich? Werden Sie Teil unseres Teams im ! Wir suchen eine engagierte Pflegeassistentin mit SRK oder AGS-Zertifikat, um unsere BewohnerInnen bestmöglich zu betreuen und zu pflegen.

Ihre Aufgaben umfassen:
- Unterstützung bei der Körperpflege, An- und Auskleiden der BewohnerInnen
- Hilfe beim Essen und Trinken
- Durchführung von einfachen medizinischen Behandlungen unter Anleitung des medizinischen Personals
- Aktivitäten zur Förderung der Mobilität und Selbstständigkeit der BewohnerInnen
- Dokumentation der Pflege und Betreuung der BewohnerInnen

Sie sollten über gute Kommunikationsfähigkeiten, Empathie und Teamfähigkeit verfügen. Erfahrung in der Altenpflege ist von Vorteil, aber nicht zwingend erforderlich. Wir bieten umfangreiche Schulungs- und Entwicklungsmöglichkeiten, um Ihnen dabei zu helfen, in Ihrer Rolle erfolgreich zu sein.

Das befindet sich in Laufenburg, Schweiz. Hier bieten wir unseren BewohnerInnen eine warme und familiäre Atmosphäre sowie eine hochwertige Pflege und Betreuung.

Wenn Sie eine engagierte Pflegeassistentin sind und gerne in einem arbeiten möchten, dann bewerben Sie sich noch heute bei uns. Wir freuen uns darauf, von Ihnen zu hören!",Gesundheitswesen,Laufenburg,5080,11991.38,32.3,1 Dec 2023,45
669,Fachmann/frau Gesundheit EFZ (angepasste Ausbildungen),Gelernt,Die Ausbildungsnachweise (Zertifikate / Diplome) müssen auf dem Coople-Account hinterlegt sein. Die NAREG-Nr. ist im Lebenslauf zu erwähnen.,"Kompetenzen einer SRK oder FaGe (Körperpflege, medizinaltechnische Verrichtungen, Arztvisiten, Medikamentenmanagement, Angehörigenarbeit etc.)",Gesundheitswesen,Herzogenbuchsee,3360,1107.83,34.0,1 Dec 2023,7
670,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bearbeiten von Kundenbestellungen und –reklamationen
Durführung von Degustationen
Kontrolle der Wareneingänge, Produkte und Daten
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Einhaltung und Durchsetzung der gesetzlichen und betrieblichen Hygienerichtlinie und Vorschriften (HACCP)

Profil:
Verkaufserfahrung im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Lebensmittel
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 10:00-20.30 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Zürich,8001,5216.4,27.6,1 Dec 2023,21
671,Pflegehelfer/in SRK,mit Zertifikat,Das Zertifikat des Pflegehelferkurses muss auf dem Coople-Account hinterlegt sein.,"Aufgaben / Verantwortungsbereiche
- Mitverantwortung für eine bedarfs- und situationsgerechte Pflege und
 Betreuung der Bewohner
- Information, Anleitung und Unterstützung der Bewohner
- Dokumentation der Pflege- und Betreuungsleistungen, Erfassung von
 Leistungen und Materialien
- Erledigung von Zusatzaufgaben
- Mitverantwortung für eine gute Zusammenarbeit aller an der Pflege und
 Betreuung der Bewohner beteiligten Personen
- Erfassen und weiterleiten von wichtigen Information und Vorkommnissen
- Einbringen von Anregungen zur Sicherung und Weiterentwicklung der
 Pflegequalität
- Weitergabe von Berufserfahrung an Kolleginnen und Kollegen
- Mitverantwortung für ein gutes Arbeitsklima im Team

Kompetenzen
Verfügt in Absprache mit dem Vorgesetzten über die notwendigen Kompetenzen, 
die zur Erfüllung der oben genannten Aufgaben erforderlich sind.",Gesundheitswesen,Zürich,8048,255.75,31.0,1 Dec 2023,2
672,Gerüstbauer/in,Ungelernt,Eine gute physische Konstitution und Wetterfestigkeit ist erforderlich.,"Wir suchen per sofort oder nach Vereinbahrung Teamleiter/in Eventtechnik.
Deine Aufgaben:
- Führen eines kleinen Montageteams an diversen Veranstaltungen 
- Planung/Umsetzung/Kontrolle des Prozesses Rampe bis Rampe 
- Aktive Mithilfe bei Auf-/Abbauarbeiten 
- Kundenbetreuung vor Ort (Veranstaltungen)
- Unterstützung des Projektleiters bei der Planung
- Erstellen von Briefings/Debriefings/Materiallisten
- Troubleshooting 

Das musst du mitbringen:
- Führungserfahrung im Bereich Montage 
- Fahrausweis mind. Kat. B (Lieferwagen bis 3.5t), Kat. BE mit Erfahrung von Vorteil
- Staplerausweis oder Bereitschaft die Prüfung zu absolvieren
- Handwerkliche Ausbildung oder grosse Erfahrung im Bereich Montage
- Bereitschaft zu einzelnen Wochenendeinsätzen während der Hochsaison
- Gute Deutschkenntnisse in Wort und Schrift, jede weitere Sprache von Vorteil
- Exakte Arbeitsweise, Belastbarkeit und Flexibilität",Promotion / Event,Schlieren,8952,6460.0,40.0,1 Dec 2023,19
673,Logistiker/in,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Logistiker/in, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Zur Verstärkung unserer Logistik suchen wir ab sofort oder nach Vereinbahrung Teamleiter/in Lager.
Zu deinen Aufgaben zählen:
 - Führung / Koordination des Lagerpersonals (ca. 8 Mitarbeitende)
 - Steuerung und Sicherstellung der reibungslosen Abläufe innerhalb der Abteilung
 - Auftragsabwicklung über Wareneingang, Lagerung, Kommissionierung bis hin zum Warenausgang
 - Aktive Mitgestaltung bei der Weiterentwicklung und Optimierung des Lagers
 - Planung und Durchführung der jährlichen Lagerinventur – rollendes Inventar
 - Sicherstellung des stufengerechten Informationsflusses

Das musst du mitbringen:
 - Ausbildung als Logistiker/in und/oder Weiterbildung als Logistikfachmann/frau
 - Mehrjährige Führungserfahrung im Lager
 - Du kommunizierst authentisch, emphatisch und motivierst mit Begeisterung
 - Du bist ein Teamplayer und bringst Flexibilität, Selbstständigkeit und Belastbarkeit mit
 - Du bist es gewohnt, das Ziel im Fokus und gleichzeitig den Überblick zu behalten
 - Ausgeprägte Fähigkeiten im Umgang mit Veränderungsprozessen und gutes Durchsetzungsvermögen mit hoher Lösungsorientierung
 - Bereitschaft zu unregelmässigen Arbeitszeiten sowie Wochenendeinsätzen
 - Sicherer Umgang mit MS-Office",Promotion / Event,Schlieren,8952,6440.0,40.0,1 Dec 2023,19
675,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bearbeiten von Kundenbestellungen und –reklamationen
Durführung von Degustationen
Kontrolle der Wareneingänge, Produkte und Daten
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Einhaltung und Durchsetzung der gesetzlichen und betrieblichen Hygienerichtlinie und Vorschriften (HACCP)

Profil:
Verkaufserfahrung im Bereich Wein (Sommelier od. ähnlich)
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Lebensmittel
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 10:00-20.30 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Basel,4001,5382.0,27.6,1 Dec 2023,26
676,Verkaufsmitarbeiter/in / Detailhandel,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Verkaufsmitarbeiter/in, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit..","Réceptionner et analyser les travaux à effectuer pour tout ce qui touche au matériel de ski et snowboard afin de satisfaire notre clientèle, sous délai de 72hs.
Effectuer les services de notre parc de location afin d'avoir du stock disponible.
Effectuer les réparations / services en suivant les processus établis.
Assurer un bon fonctionnement et entretien des machines et robot.
Travailler en collaboration de notre technicien fixe.",Detailhandel / Logistik,Carouge,1227,12817.19,31.55,1 Dec 2023,65
677,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:
Kontrolle der Wareneingänge
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Sicherstellung der Lagerordnung
Rayonpflege sowie der Bestände
Bearbeiten von Kundenbestellungen, Reservationen und Lieferantenretouren

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und Zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 09:00-20.00 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Bern,3001,2482.35,25.46,1 Dec 2023,13
681,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bedienung der Kasse
Bearbeiten von Kundenbestellungen, Reklamationen und Pluscard-Anträgen 
Warenbewirtschaftung und –präsentation (inkl. Promotionen)

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 10:00-20.30 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Luzern,6002,3482.03,27.31,1 Dec 2023,15
682,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bedienung der Kasse
Bearbeiten von Kundenbestellungen, Reklamationen und Pluscard-Anträgen 
Warenbewirtschaftung und –präsentation (inkl. Promotionen)

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und Zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 09:00-20.00 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Bern,3001,4195.2,27.6,1 Dec 2023,19
