Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift
734,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben :
 Aktive Beratung und Bedienung der anspruchsvollen Kundschaft 
 Gastgeber : in für einzigartiges Einkaufserlebnis 
 Bearbeiten von Kundenbestellungen und – reklamationen 
 Durführung von Degustationen 
 Kontrolle der Wareneingänge , Produkte und Daten 
 Warenbewirtschaftung und – präsentation ( inkl . Promotionen )
 Einhaltung und Durchsetzung der gesetzlichen und betrieblichen Hygienerichtlinie und Vorschriften ( HACCP )

 Profil :
 Verkaufserfahrung im genannten Bereich von Vorteil 
 Teamfähige , selbständige , flexible und belastbare Persönlichkeit 
 Gepflegtes Erscheinungsbild , einwandfreie Umgangsformen und positive Ausstrahlung 
 Faszination für qualitativ hochwertige Lebensmittel 
 Kunden - und Dienstleistungsorientiert 
 Sehr gute Deutschkenntnisse , weitere Sprachen von Vorteil 

 Die oben abgebildeten Einsatztage - und zeiten sind lediglich beispielhaft aufgeführt . Die effektiven Einsatztage und - zeiten werden laufend ca . 1 - 3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart . Die Einsätze finden grundsätzlich zwischen 10 : 00 - 20 . 30 Uhr inkl . Samstags - und Sonntags statt .

 Als Dankeschön für deine Leistung bei Globus hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15 - 30 % auf das gesamte Sortiment inklusive Online Shop . Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt .",Detailhandel / Logistik,Zürich,8001,4636.8,27.6,1 Dec 2023,28
736,Promoter/in (Berater/in),,,"Du liebst Kaffee, findest Nachhaltigkeit eine super Sache und magst unkomplizierte, regelmässige Einsätze, bei welchen du mit gutem Gewissen dahinterstehen kannst?

Wir suchen aktuell für Dezember noch motivierte und zuverlässige Degustant:Innen, welche jeweils Freitags und Samstags Einsätze durchführen wollen. 

Es gibt eine obligatorische Schulung, welch du individuell vor deinem ersten Einsatztag erledigen musst. Mehr Details erfährst du, sobald du eingestellt bist. 

Verpasse diese Chance nicht und melde dich an!",Promotion / Event,Brugg,5200,203.68,25.46,1 Dec 2023,1
737,Promoter/in (Berater/in),,,"Du liebst Kaffee, findest Nachhaltigkeit eine super Sache und magst unkomplizierte, regelmässige Einsätze, bei welchen du mit gutem Gewissen dahinterstehen kannst?

Wir suchen aktuell für Dezember noch motivierte und zuverlässige Degustant:Innen, welche jeweils Freitags und Samstags Einsätze durchführen wollen. 

Es gibt eine obligatorische Schulung, welch du individuell vor deinem ersten Einsatztag erledigen musst. Mehr Details erfährst du, sobald du eingestellt bist. 

Verpasse diese Chance nicht und melde dich an!",Promotion / Event,Köniz,3172,1018.4,25.46,1 Dec 2023,5
738,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.",Sie unterstützen unseren Team in der Küche (a la carte),Gastronomie / Hotel,Zürich Flughafen,8060,3336.0,32.0,1 Dec 2023,11
739,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Auffüllarbeiten
Kundenbedienung
Freundliches Auftreten
Effizienz",Detailhandel / Logistik,Bern,3011,195.0,26.0,1 Dec 2023,1
740,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Auffüllarbeiten
Kundenbedienung
Freundliches Auftreten
Effizienz",Detailhandel / Logistik,Bern,3011,195.0,26.0,1 Dec 2023,1
741,Chef de Service,,,"Catering Betreuung für Bankette und Caterings im Zürich 
Führungsposition -Führungserfahrung erforderlich !

Grundauftrag:
Sicherstellen eines reibungslosen Ablauf an der Front
Gastgeberrolle leben und aktiv mitarbeiten im Bankettservice
Führen der Service-Mitarbeitenden
Auf- & Abbau von Anlässen und Wiederherstellung des Stabdarts für den Tagesbetrieb. 
Qualitätssicherung und Einhaltung der HACCP-Standards

Hauptaufgaben
Sicherstellung eines Reibungslosen Service-Ablaufs
Planung und Durchführung von Anlässen
Tagesplanung: Mitarbeiter mit Berücksichtigung der SLC, Briefing Service (Aufgabenverteilung/ Zeitmanagement/ Bankettplanung)
Aktive Mithilfe im Service
Aktives Führen uns Schulen der Mitarbeitenden (Service und Büffet)
Arbeitszeitkontrolle der Mitarbeiter
Reklamationshandling
Zoovorgaben bezüglich, Schliessung und Beleuchtung einhalten. 

Treffpunkt: falls nicht anders angezeigt ist die Anlieferungsrampe des Masoala. Siehe Maps 
Bitte treffen sie 15 Minuten vor Ihrem Einsatz ein damit sie noch Zeit haben sich umzuziehen. 

Wichtig: Während der Arbeitszeit gilt ein allg. Mobiltelefon verbot.
 
Die Einsatzdauer kann je nach variieren +/- 1 Std.
Pro Stunde wird CHF 1.50 für Essen & Trinken abgezogen

Bei Anstellungen für alle benötigten Tage brauchen wir die dieselbe Person.",Gastronomie / Hotel,Zürich,8044,309.06,34.34,1 Dec 2023,1
742,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Du bist eine aufgestellte und herzliche Persönlichkeit, welche aus Leidenschaft Gastgeber ist. Mit viel Freude und Engagement verwöhnst du unsere Gäste, behältst den Überblick und hast immer ein Lächeln im Gesicht. 

Dein Einsatz wird in der Gästebetreuung sein. Du begrüsst, betreust und verabschiedest unsere Gäste und sorgst mit deiner charmanten Art für einen unvergesslichen Aufenthalt. Zu deinen Aufgaben gehören die Gästebetreuung, eine saubere und aufgefüllte Station sowie eine super Teamarbeit. 

Das erwarten wir von Dir:

• Berufserfahrung als Commis de Rang in der gehobenen Gastronomie
• Gute mündliche und schriftliche Sprachenkenntnisse in Deutsch und Englisch, jede weitere Sprache von Vorteil
• Gute Produktekenntnisse (Wein, Spirituosen, Käse)
• Ein Verkaufsflair und gute organisatorische Fähigkeiten
• Gute Umgangsformen und Rhetorik, welche dem Niveau eines Erstklasshotels entsprechen

Die angegebene Einsatzzeit kann +/- um eine Stunde variieren, abhängig vom Gästevolumen.",Gastronomie / Hotel,Zürich,8001,272.0,32.0,1 Dec 2023,1
743,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Wir freuen uns auf Deine Unterstützung. Du kannst selbstständig arbeiten und unterstützt unsere Küchencrew im Tagesgeschäft. Du hast Spass an der Arbeit , bist zuverlässig und aufgestellt? Dann bist Du bei uns genau richtig. 
Wir freuen uns auf Dich!",Gastronomie / Hotel,Zürich,8005,240.5,37.0,1 Dec 2023,1
744,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"Wir suchen Bankett-Aushilfe im Stundenlohn 

Die ist das führende nationale und internationale Kompetenzzentrum für Bäckerei
Konditorei und Confiserie und bietet praxisorientierte, nachhaltige Aus- und Weiterbildung an.
Als Gastronomiebetrieb der renommierten bieten wir vom reichhaltigen Frühstück über
saisonale à-la-carte-Mittagessen bis hin zum innovativen Patisserie-/Dessert-Angebot sowie Bankett- und
Seminarverpflegung an.
Sie arbeiten mit Freude in einem pulsierenden Umfeld und verstehen es, auch in hektischen Situationen
mit Ruhe den Überblick zu behalten. Sie sind eine dienstleistungsorientierte, offene Persönlichkeit und
verwöhnen unsere anspruchsvollen Gäste mit unseren hochstehenden Qualitätsprodukten.",Gastronomie / Hotel,Luzern,6006,325.0,25.0,1 Dec 2023,2
745,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Wir suchen für unser 5* Hotel motivierte Servicemitarbeiter (Service Erfahrung von Vorteil), 
Ende des Einsatzes ist variabel +/- 1 Stunde (abhängig von der Veranstaltung) Jedoch muss damit gerechnet werden, dass Einsätze effektiv bis zur genannten Endzeit dauern und nicht früher zu Ende sind. Erscheinungsbild zwingend beachten in der Kleiderordnung (Gepflegtes Erscheinungsbild ist obligatorisch)!
Die Arbeitszeit (deine gebuchte Startzeit) beginnt dann, wenn du umgezogen an deinem Einsatzort bist und deine Arbeit aufnimmst.
Aufgaben:
Getränke-, Essen-, Flying Food-, Weinservice
Auf-&Abbau tech. Equipment
Vorbereitung der Räume",Gastronomie / Hotel,Zürich,8002,270.0,30.0,1 Dec 2023,1
746,Service Gastronomie,Ungelernt mit >20 Monaten Erfahrung,Personen ohne eidgenössisches Fähigkeitszeugnis (EFZ) als Spezialist für Gastronomie mit mehr als 20 Monaten Erfahrung oder Personen mit eidgenössischem Berufsattest (EBA) und weniger als drei Jahren Berufserfahrung im Referenzsektor.,"Wir suchen dich für einen exklusiven Anlass im 

Deine Aufgaben:
- Bankett Service
- Servieren von Speisen und Getränken
- Abräumen der Tische
- Allgemeine Aufräum und Reinigungsarbeiten

Anforderungen:
- Gute Deutsch und Englisch Kenntnisse
- Selbständige Arbeitsweise
- Erfahrung im Service

ACHTUNG: Start und Endzeiten können sich noch um +/- 1h verschieben",Gastronomie / Hotel,Schaffhausen,8200,525.0,25.0,1 Dec 2023,2
747,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"Wir suchen Bankett-Aushilfe im Stundenlohn 

Die ist das führende nationale und internationale Kompetenzzentrum für Bäckerei
Konditorei und Confiserie und bietet praxisorientierte, nachhaltige Aus- und Weiterbildung an.
Als Gastronomiebetrieb der renommierten bieten wir vom reichhaltigen Frühstück über
saisonale à-la-carte-Mittagessen bis hin zum innovativen Patisserie-/Dessert-Angebot sowie Bankett- und
Seminarverpflegung an.
Sie arbeiten mit Freude in einem pulsierenden Umfeld und verstehen es, auch in hektischen Situationen
mit Ruhe den Überblick zu behalten. Sie sind eine dienstleistungsorientierte, offene Persönlichkeit und
verwöhnen unsere anspruchsvollen Gäste mit unseren hochstehenden Qualitätsprodukten.",Gastronomie / Hotel,Luzern,6006,487.5,25.0,1 Dec 2023,3
748,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"Für einen Event suchen wir ein Foodrunner.
Deine Aufgaben sind:
- Getränke und Speisen Servieren
- Abräumen
- Sicherstellung der Sauberkeit des Gastraumes

Anreise mit Auto
Parkplätze Gratis Vorhanden 

Wir freuen uns auf dein Interesse :-)",Gastronomie / Hotel,Rothrist,4852,133.0,28.0,1 Dec 2023,1
749,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,,Gastronomie / Hotel,Heimiswil,3412,156.52,24.08,1 Dec 2023,1
750,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Beim Firmen Anlass mithilfe im Serivce 
Danach OPEN für Barkeeper",Gastronomie / Hotel,Rothrist,4852,255.0,34.0,1 Dec 2023,1
751,Kassenmitarbeiter/in,,,"Nous recherchons 3 personnes au - DIP

Profil :
-Accueil irréprochable des classes et encadrants. Bon contact avec les enfants et la clientèle.
-Maitrise IT
-Connaissance des sports d’hiver
-Bon rythme et gestion du stress
Les profils pris les années précédentes : professionnels de la glisse (prof de ski, saisonnier dans les magasins de ski en montagne, vendeur de sport d’hiver junior)
Activités principales
Conseils et essayage chaussures, skis, réglages et distributions des casques et bâtons
Distribution des articles
Assurer la gestion du stock magasin DIP, du nettoyage et entretien du matériel.

Horaires des 3 saisonniers ( base 30hs00)
-Lundi de 08hs à 19hs00.
Taches principales :
- S’assurer des stocks en magasin et réassorts. Prendre connaissances de classes et des volumes.
-Récupérer le matériel des classes puisque les retours se font sur rendez-vous uniquement le lundi.
-Trier et dispatcher le matériel par taille et pointure.
-Nettoyer, sécher et désinfecter les chaussures.
-En fonction du flux clients magasin, aide si besoin est en fin de journée surtout vacances de Noel et Février car beaucoup de locations semaine.
-Mardi et Jeudi de 08hs30 à 16hs30.
-Ce sont les deux jours ou nous servons les classes. Sur rendez vous avec un rythme d’une classe de 10 à 20 élèves par heure.
-Nous n’avons pas le droit de servir les classes en dehors des horaires scolaires.
-La préparation des fichiers clients SR est faite en amont de façon à gagner en efficacité.
-Le samedi de 08hs00 à 13hs30 et de 12hs30 à 18hs00
-En clientèle magasin en fonction des besoins. Nous adapterons en fonctions des conditions d’enneigement, de la situation sanitaire et de la demande.
En repos le mercredi, vendredi et dimanche.",Gastronomie / Hotel,Carouge,1227,9665.51,26.83,2 Dec 2023,51
752,Promoter/in (Berater/in),,,"Du liebst Kaffee, findest Nachhaltigkeit eine super Sache und magst unkomplizierte, regelmässige Einsätze, bei welchen du mit gutem Gewissen dahinterstehen kannst?

Wir suchen aktuell für Dezember noch motivierte und zuverlässige Degustant:Innen, welche jeweils Freitags und Samstags Einsätze durchführen wollen. 

Es gibt eine obligatorische Schulung, welch du individuell vor deinem ersten Einsatztag erledigen musst. Mehr Details erfährst du, sobald du eingestellt bist. 

Verpasse diese Chance nicht und melde dich an!",Promotion / Event,Thun,3600,814.72,25.46,2 Dec 2023,4
753,Promoter/in (Berater/in),,,"Du liebst Kaffee, findest Nachhaltigkeit eine super Sache und magst unkomplizierte, regelmässige Einsätze, bei welchen du mit gutem Gewissen dahinterstehen kannst?

Wir suchen aktuell für Dezember noch motivierte und zuverlässige Degustant:Innen, welche jeweils Freitags und Samstags Einsätze durchführen wollen. 

Es gibt eine obligatorische Schulung, welch du individuell vor deinem ersten Einsatztag erledigen musst. Mehr Details erfährst du, sobald du eingestellt bist. 

Verpasse diese Chance nicht und melde dich an!",Promotion / Event,Hinwil,8340,1018.4,25.46,2 Dec 2023,5
754,Promoter/in (Berater/in),,,"Aufgaben
- Handling der Künstler und Zeiteinhaltung
- Starten und Stoppen der Musik 
- Koordination des Geschehens auf der Promotionsfläche

Anforderungen
- gepflegtes und freundliches Auftreten 
- technisches Wissen / Fähigkeiten von Vorteil",Promotion / Event,Steinhausen,6312,225.0,30.0,2 Dec 2023,1
755,Promoter/in (Berater/in),,,"Du liebst Kaffee, findest Nachhaltigkeit eine super Sache und magst unkomplizierte, regelmässige Einsätze, bei welchen du mit gutem Gewissen dahinterstehen kannst?

Wir suchen aktuell für Dezember noch motivierte und zuverlässige Degustant:Innen, welche jeweils Freitags und Samstags Einsätze durchführen wollen. 

Es gibt eine obligatorische Schulung, welch du individuell vor deinem ersten Einsatztag erledigen musst. Mehr Details erfährst du, sobald du eingestellt bist. 

Verpasse diese Chance nicht und melde dich an!",Promotion / Event,Winterthur,8400,203.68,25.46,2 Dec 2023,1
756,Kassenmitarbeiter/in,,,"Aufgaben:
- Eröffnung und Abrechnung der Computerkassen 
- Bedienen der anspruchsvollen Kundschaft an der 
- Einpacken der Einkäufe der Kunden
- Verhindern von Stockdifferenzen 
- Erteilen von Auskünften an die Kunden

Profil:
Sehr freundliche, aufmerksame Person mit rascher Auffassung und Organisationsgeschick
Hohe Motivation, täglich ""Customer Service Excellence"" zu erbringen
repräsentative Persönlichkeit mit gewinnender Ausstrahlung und einigen Jahren relevanter Berufserfahrung
Ausgeglichener Charakter mit ausgesprochener Sozialkompetenz und hoher Dienstleistungsbereitschaft
Hohe Flexibilität (auch Samstagseinsätze möglich)
sehr gute Deutschkenntnisse, gute Englischkenntnisse sowie Französisch von Vorteil

Sie müssen während der ganzen Zeit flexibel verfügbar sein (jeweils zwischen 09:00-20:00 Uhr inkl. Samstagseinsätze.",Gastronomie / Hotel,Bern,3001,3672.0,27.0,2 Dec 2023,16
